gene	enhancer_index	global_concordance	max_regional_concordance	best_domain	best_domain_size	local_advantage	regional_specificity	regional_evidence_score	permutation_pvalue	predicted_class	permutation_qvalue	enhancer	prior_score	prior_signed_score
LPA	11	0.032713984591644374	0.5611653268760942	4	1292	0.5284513422844499	0.5611653268760942	0.15531859032518228	0.01	regional_candidate	0.06666666666666667	chr6:160809885-160810386	0.000732496937637	0.000732496937637
LPA	12	-0.009101743031263845	0.0	0	1292	0.009101743031263845	0.01230520873268354	0.0	1.0	unsupported	1.0	chr6:160443630-160444131	0.0005139225611054	-0.0005139225611054
LPA	13	-0.004771946594475133	0.03597106329104037	4	1292	0.040743009885515505	0.03597106329104037	1.1502128549785694e-05	0.37	unsupported	0.7818181818181817	chr6:160534139-160534640	0.0004694562615086	0.0004694562615086
LPA	14	-0.007071043406176586	0.06427350909102081	4	1292	0.0713445524971974	0.06427350909102081	0.00017683820233819057	0.12	unsupported	0.39999999999999997	chr6:160733014-160733515	0.0001819153284121	-0.0001819153284121
LPA	15	-0.008415806205228214	0.0	0	1292	0.008415806205228214	0.006522281189788274	0.0	1.0	unsupported	1.0	chr6:160387008-160387509	0.00017911967872	-0.00017911967872
LPA	16	0.04178684338465836	0.781113042864713	4	1292	0.7393261994800546	0.781113042864713	0.42101798892550985	0.01	regional_candidate	0.06666666666666667	chr6:160661661-160662162	0.0001660595857315	0.0001660595857315
LPA	17	-0.01633098112906834	0.0	0	1292	0.01633098112906834	0.01941116965007033	0.0	1.0	unsupported	1.0	chr6:160447877-160448378	0.0001417922443672	-0.0001417922443672
LPA	18	-0.013194625539355926	0.0	0	1292	0.013194625539355926	0.016066633015671433	0.0	1.0	unsupported	1.0	chr6:160417302-160417803	5.4860638102413526e-05	-5.4860638102413526e-05
LPA	19	0.0031239880194218763	0.0893730239173549	4	1292	0.08624903589793302	0.0893730239173549	0.0004684638322074485	0.08	unsupported	0.32	chr6:160410552-160411053	1.491171226980818e-05	-1.491171226980818e-05
TRHDE	0	0.13049623112953013	0.1858792743966775	3	1292	0.05538304326714738	0.10152603896443027	0.0010312303439724312	0.01	unsupported	0.013333333333333334	chr12:72273344-72273845	0.0358275243167166	0.0358275243167166
TRHDE	1	0.17396952863858825	0.4814677839076821	3	1292	0.3074982552690938	0.39587563624095806	0.05782812611304065	0.01	regional_candidate	0.013333333333333334	chr12:72642580-72643081	0.0351878339218292	0.0351878339218292
TRHDE	2	0.072310320054059	0.10942526184882488	2	1254	0.03711494179476588	0.04151417575836562	0.00016485531772666547	0.02	unsupported	0.022222222222222223	chr12:72272593-72273094	0.0291129591697893	0.0291129591697893
TRHDE	3	0.17071092288287956	0.352947726900316	3	1292	0.18223680401743644	0.25864716414342614	0.016414386565347397	0.01	regional_candidate	0.013333333333333334	chr12:72658610-72659111	0.0283156302369441	0.0283156302369441
TRHDE	4	0.17831238008951128	0.5024483632443912	3	1292	0.32413598315487996	0.42419880513454244	0.0681645510817885	0.01	regional_candidate	0.013333333333333334	chr12:71954027-71954528	0.0229629697580601	0.0229629697580601
TRHDE	5	0.17891774103449873	0.5130142630618595	3	1292	0.33409652202736073	0.4210546486460943	0.07120497154705992	0.01	regional_candidate	0.013333333333333334	chr12:72004711-72005212	0.0200568578425183	0.0200568578425183
TRHDE	6	0.04522261457281717	0.09683692551824431	2	1254	0.05161431094542714	0.05868541954008474	0.00028680155573144	0.02	unsupported	0.022222222222222223	chr12:72271366-72271867	0.0170099994848031	0.0170099994848031
TRHDE	7	0.15445880616703903	0.3419161205379296	3	1292	0.18745731437089055	0.2735623205415496	0.017300103581390284	0.01	regional_candidate	0.013333333333333334	chr12:72033863-72034364	0.0165792055394449	0.0165792055394449
TRHDE	8	0.16731455579222632	0.5204249916217134	3	1292	0.3531104358294871	0.4483899816267244	0.08130084392624788	0.01	regional_candidate	0.013333333333333334	chr12:71954561-71955062	0.0146176087084496	0.0146176087084496
TRHDE	9	0.1489491099235243	0.4071887973882085	3	1292	0.2582396874646842	0.3379809988118915	0.035065622249598416	0.01	regional_candidate	0.013333333333333334	chr12:71967482-71967983	0.0130589505360874	0.0130589505360874
TRHDE	10	0.09674321179236532	0.327000624165267	3	1292	0.23025741237290165	0.30824739736202306	0.022899820393103947	0.01	regional_candidate	0.013333333333333334	chr12:72062639-72063140	0.0129331005073905	0.0129331005073905
TRHDE	11	0.16634467341939219	0.23602835609541917	3	1292	0.06968368267602698	0.12247792046536324	0.001987575049343481	0.01	unsupported	0.013333333333333334	chr12:71961826-71962327	0.0127867188884544	0.0127867188884544
TRHDE	12	0.14020873501142173	0.27854049631096883	3	1292	0.1383317612995471	0.22455599201291201	0.00853700147043496	0.01	regional_candidate	0.013333333333333334	chr12:72233697-72234198	0.0121690115282189	0.0121690115282189
TRHDE	13	0.12650197049798048	0.18757927653079812	3	1292	0.061077306032817635	0.11797595792536664	0.0013336095547470477	0.01	unsupported	0.013333333333333334	chr12:72734536-72735037	0.0119924722948441	0.0119924722948441
TRHDE	14	0.08250318078877039	0.13654704610042148	2	1254	0.05404386531165109	0.0827487699759156	0.0006025050838227873	0.01	unsupported	0.013333333333333334	chr12:72017022-72017523	0.0119732006839779	0.0119732006839779
TRHDE	15	0.13445847544071637	0.39629225239721777	3	1292	0.2618337769565014	0.341843983783743	0.034997711736622465	0.01	regional_candidate	0.013333333333333334	chr12:72777730-72778231	0.0084646246216967	0.0084646246216967
TRHDE	16	0.04135996929518005	0.07361107515618258	1	1292	0.03225110586100253	0.046521512552747585	8.504177641915277e-05	0.23	unsupported	0.23000000000000004	chr12:72694082-72694583	0.0048758525289631	0.0048758525289631
TRHDE	17	0.08707723685166295	0.14312521964259825	2	1254	0.0560479827909353	0.09852090107606523	0.0007727601013218832	0.02	unsupported	0.022222222222222223	chr12:72111651-72112152	0.0037934561368894	0.0037934561368894
TRHDE	18	0.04818752328810928	0.07653095724208539	2	1254	0.028343433953976108	0.04250114870850079	8.345745284817367e-05	0.09	unsupported	0.09473684210526315	chr12:72272014-72272515	0.0036243551803385	0.0036243551803385
TRHDE	19	0.1152629114599035	0.15236968530878697	3	1292	0.03710677384888347	0.07975356514512848	0.00044491016705912133	0.01	unsupported	0.013333333333333334	chr12:72100838-72101339	0.0031198114978017	0.0031198114978017
SVIL	0	-0.016030284707844646	0.011061184879155065	0	1292	0.027091469586999713	0.04524106835943459	1.6268530041887927e-06	0.88	unsupported	0.8800000000000001	chr10:29610920-29611421	0.0081737923733562	0.0081737923733562
SVIL	1	0.00913442413008699	0.09897952635076077	3	1292	0.08984510222067378	0.0912314154718894	0.0007818030701106437	0.02	unsupported	0.03636363636363637	chr10:29590104-29590605	0.0053852545553574	0.0053852545553574
SVIL	2	0.08401681426417074	0.6157961042677248	3	1292	0.5317792900035541	0.6317891575564486	0.1993671981827138	0.02	regional_candidate	0.03636363636363637	chr10:29784369-29784870	0.0036398687566845	0.0036398687566845
SVIL	3	0.059340660103159956	0.3340899995767077	3	1292	0.27474933947354774	0.35936960665175804	0.032253855797751536	0.01	regional_candidate	0.022222222222222223	chr10:29849461-29849962	0.0031683699038545	0.0031683699038545
SVIL	4	0.014324195776341097	0.09058754202912067	4	1292	0.07626334625277957	0.06547016409169189	0.0004422500850586927	0.01	unsupported	0.022222222222222223	chr10:29731708-29732209	0.0025335419733399	0.0025335419733399
SVIL	5	-0.005992691941436613	0.030549202860343117	3	1292	0.03654189480177973	0.05178177751755465	1.3994975114940185e-05	0.72	unsupported	0.7578947368421052	chr10:29802589-29803090	0.0025257041700718	0.0025257041700718
SVIL	6	0.018290189822172998	0.11624898884580577	3	1292	0.09795879902363278	0.12773802955253744	0.0014223058991768198	0.01	unsupported	0.022222222222222223	chr10:29736803-29737304	0.0021703725942959	0.0021703725942959
SVIL	7	0.04353006499530879	0.2978623867163296	3	1292	0.2543323217210208	0.33329567736773075	0.024688065719706616	0.01	regional_candidate	0.022222222222222223	chr10:29361156-29361657	0.0020637174616567	0.0020637174616567
SVIL	8	0.011045968217196328	0.0901191882681017	3	1292	0.07907322005090536	0.11327427068954399	0.0006830103792932262	0.1	unsupported	0.15384615384615385	chr10:29355440-29355941	0.0019546863766537	0.0019546863766537
SVIL	9	0.02239288686114267	0.14964858031484024	3	1292	0.12725569345369758	0.1628825255529792	0.003032944619664131	0.01	unsupported	0.022222222222222223	chr10:29881426-29881927	0.0018823486468126	0.0018823486468126
SVIL	10	0.04382823967457407	0.22428205258522116	3	1292	0.1804538129106471	0.25431793176007844	0.010064164591442397	0.01	regional_candidate	0.022222222222222223	chr10:29647779-29648280	0.0017677043645057	0.0017677043645057
SVIL	11	0.05629738911113928	0.2744626606442826	3	1292	0.2181652715331433	0.3036412554708156	0.017777464872377455	0.01	regional_candidate	0.022222222222222223	chr10:29482650-29483151	0.0016530304382601	0.0016530304382601
SVIL	12	-0.01124525681042903	0.06705688343853397	0	1292	0.078302140248963	0.09078774061401611	0.00037540043250862604	0.17	unsupported	0.21250000000000002	chr10:29452462-29452963	0.0011573948593849	-0.0011573948593849
SVIL	13	0.007921431638732329	0.07901653725579712	3	1292	0.0710951056170648	0.0873309789261088	0.0004660683708073545	0.03	unsupported	0.049999999999999996	chr10:29735704-29736205	0.0011464233442016	0.0011464233442016
SVIL	14	0.005219406839191834	0.06681558523438934	4	1292	0.0615961783951975	0.09155098797795021	0.000301428676875816	0.15	unsupported	0.2	chr10:29380328-29380829	0.0010858955212418	0.0010858955212418
SVIL	15	-0.013887853401503425	0.027532621340400295	0	1292	0.04142047474190372	0.047384487193843444	1.3082870718864708e-05	0.7	unsupported	0.7578947368421052	chr10:29541789-29542290	0.0010811086681003	0.0010811086681003
SVIL	16	0.04614335787589119	0.21485056007659778	3	1292	0.1687072022007066	0.22698841625845326	0.00804477627376935	0.01	regional_candidate	0.022222222222222223	chr10:29535409-29535910	0.0010448599750084	0.0010448599750084
SVIL	17	-0.009180168178628748	0.028155998181845825	3	1292	0.03733616636047457	0.023924711187622235	6.805440880437004e-06	0.62	unsupported	0.7294117647058824	chr10:29479908-29480409	0.0010276894148283	0.0010276894148283
SVIL	18	0.027978517512006137	0.13963259288378096	3	1292	0.11165407537177482	0.14831005969183453	0.0022608521094660133	0.01	unsupported	0.022222222222222223	chr10:29839745-29840246	0.0010217957225542	0.0010217957225542
SVIL	19	0.0018414705183252297	0.08475635829424769	4	1292	0.08291488777592246	0.07735406483852413	0.0004581861078081868	0.11	unsupported	0.15714285714285717	chr10:29688067-29688568	0.0009332335348824	0.0009332335348824
CSF1R	0	0.14142902889357278	0.45372318105518245	5	1254	0.31229415216160966	0.43979162217856005	0.06053585001098959	0.01	regional_candidate	0.028571428571428574	chr5:150081825-150082326	0.0148511584090224	0.0148511584090224
CSF1R	1	0.11002319005614088	0.37981827791032696	5	1254	0.2697950878541861	0.3104776687637189	0.030906593499629494	0.01	regional_candidate	0.028571428571428574	chr5:150209157-150209658	0.0136443753424467	0.0136443753424467
CSF1R	2	0.060055627979290316	0.21802521589623008	5	1254	0.15796958791693977	0.2122562768224626	0.0071015250801812115	0.01	regional_candidate	0.028571428571428574	chr5:150110168-150110669	0.0097195319683846	0.0097195319683846
CSF1R	3	0.11239512796788327	0.37193106090182426	5	1254	0.259535932933941	0.31611785239842927	0.029642841997617804	0.01	regional_candidate	0.028571428571428574	chr5:150001669-150002170	0.0093311473711012	0.0093311473711012
CSF1R	4	0.018097750929073692	0.07208214987091421	1	1292	0.053984398941840525	0.07360522930915007	0.00020049461450409023	0.15	unsupported	0.3	chr5:150051776-150052277	0.0061796921921634	0.0061796921921634
CSF1R	5	0.0959878261103453	0.36145470313353234	5	1254	0.26546687702318705	0.3110850647395225	0.028357437731998687	0.02	regional_candidate	0.05	chr5:150159787-150160288	0.0035330882306837	0.0035330882306837
CSF1R	6	0.025066613269477265	0.05981142347202886	1	1292	0.0347448102025516	0.06823674825554908	5.8747902147290965e-05	0.41	unsupported	0.5857142857142856	chr5:150147103-150147604	0.0016114220422553	-0.0016114220422553
CSF1R	7	0.08679318362652413	0.3694241877303344	5	1254	0.28263100410381026	0.3398368907267716	0.03446882846949992	0.01	regional_candidate	0.028571428571428574	chr5:150124220-150124721	0.0011507866830258	0.0011507866830258
CSF1R	8	0.04140036104895179	0.15266915255593008	5	1254	0.1112687915069783	0.17238799188419474	0.002844739803588892	0.01	unsupported	0.028571428571428574	chr5:150068987-150069488	0.0011406383590189	0.0011406383590189
CSF1R	9	-0.012251471587380137	0.019294087685274134	3	1292	0.031545559272654275	0.04095322891714832	3.7388831057982793e-06	0.83	unsupported	0.85	chr5:150000377-150000878	0.0010305744504486	-0.0010305744504486
CSF1R	10	0.02002970232119586	0.0487199463680273	1	1292	0.02869024404683144	0.06584686199048921	3.6815959056102505e-05	0.45	unsupported	0.6	chr5:149942884-149943385	0.0009778199872461	0.0009778199872461
CSF1R	11	-8.540579315629207e-05	0.03752976486884546	5	1254	0.037615170662001755	0.041486700941061286	1.7569889716446863e-05	0.56	unsupported	0.7000000000000001	chr5:149990689-149991190	0.0008786600061649	-0.0008786600061649
CSF1R	12	0.050415702569981555	0.11889711665733187	5	1254	0.06848141408735031	0.10811522934047861	0.0008020515071265426	0.04	unsupported	0.08888888888888889	chr5:150144409-150144910	0.0008364826132554	0.0008364826132554
CSF1R	13	-0.0014065325303731623	0.024569945877304596	1	1292	0.025976478407677757	0.031565827511717395	3.0219892282073955e-06	0.74	unsupported	0.85	chr5:149960449-149960950	0.0008206870953927	-0.0008206870953927
CSF1R	14	0.023443854720971647	0.050027398784395445	5	1254	0.026583544063423798	0.05576175522450343	4.107205013892264e-05	0.29	unsupported	0.4461538461538461	chr5:150129883-150130384	0.0005820217422941	0.0005820217422941
CSF1R	15	0.07119760615501443	0.2298119014173935	5	1254	0.15861429526237908	0.22614962994409832	0.008007954485429195	0.01	regional_candidate	0.028571428571428574	chr5:150021978-150022479	0.0004034144136768	0.0004034144136768
CSF1R	16	-0.011519705853885608	0.013923826038935957	4	1292	0.025443531892821565	0.03735844534156524	1.9852538162089754e-06	0.85	unsupported	0.85	chr5:150255917-150256418	0.0003866264218914	-0.0003866264218914
CSF1R	17	-0.020909921775684598	0.017171655688390016	4	1292	0.03808157746407462	0.04083431832891303	4.005379501536987e-06	0.81	unsupported	0.85	chr5:150192442-150192943	0.0002437643214356	-0.0002437643214356
CSF1R	18	0.03018948852208087	0.061116160830210084	1	1292	0.030926672308129215	0.055888128991085834	6.690231944924435e-05	0.22	unsupported	0.3666666666666667	chr5:150154303-150154804	0.0002072566165598	0.0002072566165598
CSF1R	19	0.017551330828500765	0.07164663012814179	5	1254	0.05409529929964103	0.05753522653550443	0.00015406714361120762	0.17	unsupported	0.30909090909090914	chr5:150163484-150163985	0.0001911557362709	-0.0001911557362709
CCDC158	0	-0.010480989609797388	0.036385696436132195	2	1254	0.046866686045929584	0.036385696436132195	2.854193817168586e-05	0.49	unsupported	0.54	chr4:76419979-76420480	0.0203556249342389	0.0203556249342389
CCDC158	1	-0.011383785032214057	0.05255961117766454	2	1254	0.0639433962098786	0.05255961117766454	0.00013027527881202293	0.21	unsupported	0.2625	chr4:76511032-76511533	0.0132066035329359	0.0132066035329359
CCDC158	2	0.007412318623661321	0.10006402525292067	5	1254	0.09265170662925935	0.10006402525292067	0.0008746922069759863	0.04	unsupported	0.05714285714285715	chr4:76197894-76198395	0.0046939629915539	-0.0046939629915539
CCDC158	3	-0.008046129517364354	0.10079832746375143	2	1254	0.10884445698111579	0.10858312877349059	0.001147982254003499	0.02	unsupported	0.03636363636363637	chr4:76420891-76421392	0.0034551372036615	0.0034551372036615
CCDC158	4	-0.002544071029416891	0.31698416999502116	2	1254	0.31952824102443805	0.31698416999502116	0.03139240293262899	0.01	regional_candidate	0.022222222222222223	chr4:76443344-76443845	0.0034494614189696	-0.0034494614189696
CCDC158	5	0.002566837298261824	0.05391531749271348	5	1254	0.05134848019445165	0.05543222796560069	9.568834411393184e-05	0.32	unsupported	0.3764705882352941	chr4:76251949-76252450	0.0033366342558342	0.0033366342558342
CCDC158	6	-0.008723012437004627	0.09296009008032735	2	1254	0.10168310251733198	0.09296009008032735	0.0008467496789706986	0.02	unsupported	0.03636363636363637	chr4:76305868-76306369	0.0029945478237449	0.0029945478237449
CCDC158	7	0.012981142915269459	0.12074103048088757	2	1254	0.1077598875656181	0.12074103048088757	0.001536055997844995	0.01	unsupported	0.022222222222222223	chr4:76198591-76199092	0.002849730497858	-0.002849730497858
CCDC158	8	-0.004923123311726594	0.29300653899918155	2	1254	0.29792966231090817	0.2930150125361003	0.025010426139671617	0.01	regional_candidate	0.022222222222222223	chr4:76487561-76488062	0.0023294407232518	-0.0023294407232518
CCDC158	9	-0.01313036772930765	0.026865940321758253	0	1292	0.0399963080510659	0.03789025456527484	1.872868585649495e-05	0.53	unsupported	0.54	chr4:76291484-76291985	0.0021757267378098	0.0021757267378098
CCDC158	10	-0.00533198761485064	0.32515050346403074	2	1254	0.3304824910788814	0.34089576425403456	0.03581744924012498	0.01	regional_candidate	0.022222222222222223	chr4:76488777-76489278	0.0019542692193142	-0.0019542692193142
CCDC158	11	0.00743348283057416	0.30563255464665534	2	1254	0.2981990718160812	0.30563255464665534	0.027236147223898874	0.01	regional_candidate	0.022222222222222223	chr4:76447480-76447981	0.0019196564893753	-0.0019196564893753
CCDC158	12	-0.009484471588368421	0.026920237442620266	0	1292	0.03640470903098869	0.035845812564419446	1.6159678332116316e-05	0.54	unsupported	0.54	chr4:76518155-76518656	0.0019183732167858	0.0019183732167858
CCDC158	13	-0.014367569311083423	0.209074738233598	2	1254	0.22344230754468145	0.2292159025270757	0.010470125249949452	0.01	regional_candidate	0.022222222222222223	chr4:76376459-76376960	0.0014258194202327	0.0014258194202327
CCDC158	14	-0.007374629089913588	0.061615315638755865	2	1254	0.06898994472866946	0.06773591454694952	0.00022650835274607618	0.16	unsupported	0.21333333333333335	chr4:76213671-76214172	0.0013732097603507	0.0013732097603507
CCDC158	15	0.021300553215904253	0.14572109837280833	2	1254	0.12442054515690408	0.14572109837280833	0.0025200856705266043	0.03	unsupported	0.04615384615384615	chr4:76199857-76200358	0.0012913021041747	-0.0012913021041747
CCDC158	16	-0.006038993913373457	0.21761830913017782	2	1254	0.22365730304355128	0.21761830913017782	0.010356526231404956	0.01	regional_candidate	0.022222222222222223	chr4:76307021-76307522	0.0012676216743639	-0.0012676216743639
CCDC158	17	0.006823354250838261	0.13215468440158748	2	1254	0.1253313301507492	0.13215468440158748	0.0021402521174798002	0.01	unsupported	0.022222222222222223	chr4:76179797-76180298	0.0012201696811577	-0.0012201696811577
CCDC158	18	-0.004250364890385134	0.3702645205357395	2	1254	0.37451488542612466	0.3868901208695733	0.05245766869077193	0.01	regional_candidate	0.022222222222222223	chr4:76488259-76488760	0.0008722027284434	-0.0008722027284434
CCDC158	19	-0.011010563780927492	0.2123966352179157	2	1254	0.2234071989988432	0.22159873172552005	0.010029756726767678	0.03	regional_candidate	0.04615384615384615	chr4:76492008-76492509	0.0008528319781175	-0.0008528319781175
