enhancer_p99	latent_state_rho	diff_structure_score	logfc_structure_score	residual_structure_score	difference_structure_score	mean_abs_diff	mean_abs_logfc	residual_std	diff_hotspots_q90	diff_largest_hotspot_fraction	diff_abs_threshold_q90	logfc_hotspots_q90	logfc_largest_hotspot_fraction	logfc_abs_threshold_q90	residual_hotspots_q90	residual_largest_hotspot_fraction	residual_abs_threshold_q90	gene	panel_id	region	importance	initial_rho	importance_x_abs_rho	Distance	rectified_raw_rho	latent_mask_fraction	control_p99	mask_low_center	mask_high_center
0.045107232332229616	0.7681203566441697	0.4265031867972522	2.7805146339666837	0.2922403129730948	0.968014042751155	0.3526569964994016	2.2804463669435022	0.2922403129730948	1	1.0	0.7756683388334659	1	1.0	6.316572286888354	1	1.0	0.3936876159694265	ADCY2	E2	chr5:7728129-7728630	0.0614302760322349	0.3538767398388303	0.0217387458096867	[0]	0.1452385216006696	0.0006513809275664409	0.869340922832489	0.0023581990975173185	0.378008976269233
0.1415816330909729	0.7695005333254414	0.4221465319780271	2.778397691984257	0.2918977915121863	0.9656222628165403	0.34708931846362817	2.2782025142301476	0.2918977915121863	1	1.0	0.765712977938052	1	1.0	6.318697607645083	1	1.0	0.39281831794084965	ADCY2	E3	chr5:7801844-7802345	0.0491220287767527	0.3958252106803451	0.0194437373896041	[0]	0.1753396554520663	0.0006513809275664409	0.869340922832489	0.0023581990975173185	0.378008976269233
0.055036026239395144	0.7657773215080352	0.4233633801422787	2.7661165337878058	0.29344067449654854	0.9635787215776549	0.34806871845436504	2.2683501351768576	0.29344067449654854	1	1.0	0.7710221040204326	1	1.0	6.280359223344054	1	1.0	0.4029615983987181	ADCY2	E5	chr5:7671281-7671782	0.0400558938003653	0.3525596366954936	0.01412209136577	[0]	0.13839817092711756	0.0006513809275664409	0.869340922832489	0.0023581990975173185	0.378008976269233
0.07940395325422286	0.7673692546822181	0.424377564907772	2.761862775629947	0.2923533609017881	0.9625403961862216	0.34943950542582713	2.264894095424312	0.2923533609017881	1	1.0	0.7720242006069219	1	1.0	6.273509187282782	1	1.0	0.3974464814178614	ADCY2	E4	chr5:7754930-7755431	0.0445177244513464	0.3954141599522954	0.0176029386169169	[0]	0.134754120548236	0.0006513809275664409	0.869340922832489	0.0023581990975173185	0.378008976269233
0.01766606666147709	0.7696813050052136	0.41976493917427504	2.7637068427528404	0.29515873388278474	0.9621382432168948	0.34325095171743025	2.2657382617908746	0.29515873388278474	1	1.0	0.7542742535527368	1	1.0	6.265352399828489	1	1.0	0.3984193178831908	ADCY2	E9	chr5:7662264-7662765	0.0371209127335287	0.272027160261545	0.0100978964772184	[0]	0.14547328137224833	0.0006513809275664409	0.869340922832489	0.0023581990975173185	0.378008976269233
0.03159383878111839	0.7191507500742075	0.05487983706148559	0.800580130574391	0.07751303709104314	0.24922653045005708	0.32477006902728583	2.401740391723173	0.31005214836417255	8	0.16666666666666666	0.6728572055129727	7	0.3333333333333333	7.426559094987276	8	0.25	0.4910366100345633	ADGRG1	E8	chr16:57622481-57622982	0.0232350545687463	0.2308152562950643	0.0053630050753149	[0]	0.10395332863526871	0.014721208963001563	0.9839493632316589	0.006483721597453168	0.32431485030957535
0.03341794818639755	0.7174394761044176	0.049614024416546505	0.8147697097522286	0.07014462311673095	0.24808865529553156	0.29432701652428833	2.38357250661802	0.26979668205679375	9	0.16666666666666666	0.604159733862906	7	0.3333333333333333	7.668317069439677	9	0.25	0.4176412608815713	ADGRG1	E10	chr16:57620210-57620711	0.0171767843865855	0.242477963076761	0.0041649916902679	[0]	0.11104872290335742	0.014721208963001563	0.9839493632316589	0.006483721597453168	0.32431485030957535
0.19886013507843017	0.7142009501257075	0.0483320763699074	0.808446481310774	0.071257265006918	0.24638449362807774	0.2899924582194444	2.3817126817652654	0.27068905472718935	9	0.16666666666666666	0.6209463488903808	7	0.3333333333333333	7.804567054223659	9	0.25	0.41273440477639417	ADGRG1	E2	chr16:57628276-57628777	0.075169817807785	0.2227940331315367	0.0167473868791592	[0]	0.13388675292023086	0.014721208963001563	0.9839493632316589	0.006483721597453168	0.32431485030957535
0.16968265175819397	0.7162479452520701	0.04982192834912674	0.8016872520931657	0.049666492646724694	0.2377338567892958	0.296305022683476	2.378980311612288	0.27604254486080976	9	0.16666666666666666	0.647630912225207	7	0.3333333333333333	7.70186034753909	8	0.16666666666666666	0.41976141173783815	ADGRG1	E1	chr16:57624667-57625168	0.1122289776411946	0.249797758477355	0.0280345470509756	[0]	0.13665160161144238	0.014721208963001563	0.9839493632316589	0.006483721597453168	0.32431485030957535
0.06918111115694046	0.7207928540207359	0.04938711862518383	0.8035238155108935	0.04505468868622081	0.23640494236797419	0.296322711751103	2.3760896262832354	0.27032813211732487	9	0.16666666666666666	0.6150533627255848	7	0.3333333333333333	7.577158537726577	9	0.16666666666666666	0.4234439991072156	ADGRG1	E7	chr16:57600332-57600833	0.0238225247915953	0.2379450551118784	0.0056684519744402	[10070]	0.1169634889152883	0.014721208963001563	0.9839493632316589	0.006483721597453168	0.32431485030957535
0.11768372297286987	0.7249999222187808	0.05480361457229248	0.784895150761231	0.05080894630395639	0.23592836472560946	0.3218864612930878	2.354685452283693	0.3047309000257446	9	0.16666666666666666	0.6905220617049617	7	0.3333333333333333	7.5818066124824055	9	0.16666666666666666	0.4825334255345638	ADGRG1	E6	chr16:57536371-57536872	0.0289059365439584	0.2176065901732025	0.0062901222870937	[74030]	0.10177484562310676	0.014721208963001563	0.9839493632316589	0.006483721597453168	0.32431485030957535
0.06448438465595245	0.7141271708094737	0.049920803237673485	0.7939843525008788	0.045571768692112054	0.23441452846252833	0.2973457936834014	2.342060921748734	0.27343061215267234	9	0.16666666666666666	0.6590052245122626	7	0.3333333333333333	7.569624112444928	10	0.16666666666666666	0.417024276139983	ADGRG1	E3	chr16:57648932-57649433	0.0698911868708602	0.2378375433780471	0.0166227481891414	[0]	0.10961712005835626	0.014721208963001563	0.9839493632316589	0.006483721597453168	0.32431485030957535
0.26245137214660647	0.7155388253176503	0.04820907092767947	0.4110704613572431	0.07273710021279711	0.14750922878486156	0.28925442556607683	2.4403422230903073	0.27225270546922475	9	0.16666666666666666	0.617303396134763	10	0.16666666666666666	8.215387978716253	9	0.25	0.41703615554870943	ADGRG1	E5	chr16:57637431-57637932	0.042522484234569	0.2344156952322005	0.0099679377048467	[0]	0.12466298543218739	0.014721208963001563	0.9839493632316589	0.006483721597453168	0.32431485030957535
0.039707486890256403	0.7105839498310822	0.048146929050351506	0.41055397722372017	0.0645010324522594	0.14447262728436144	0.28584682900014313	2.3765741206251647	0.2580041298090376	9	0.16666666666666666	0.6357017388857769	9	0.16666666666666666	8.08078147252659	9	0.25	0.39224194164748455	ADGRG1	E4	chr16:57604654-57605155	0.0598450669132494	0.2545865370887304	0.0152357483472875	[5748]	0.12801743378088332	0.014721208963001563	0.9839493632316589	0.006483721597453168	0.32431485030957535
0.06530917830765247	0.7220090483016015	0.051518448880458936	0.41059055995970706	0.048810738797691995	0.14033877812130252	0.30800972370496627	2.4635433597582423	0.2866544861803451	8	0.16666666666666666	0.6460612965293375	9	0.16666666666666666	8.062990898453247	8	0.16666666666666666	0.4485373122493011	ADGRG1	E9	chr16:57627402-57627903	0.0235512172284918	0.2266503946020537	0.0053378926781963	[0]	0.10265443831215375	0.014721208963001563	0.9839493632316589	0.006483721597453168	0.32431485030957535
0.01818815492093564	0.6162682546545103	0.2038335737897858	1.9128057407731545	0.10134025292323755	0.5952039532323361	0.32438410122138744	3.1880095679552576	0.24700493548611313	3	0.6	0.6900144561503856	3	0.6	9.21120529656643	4	0.4	0.29346630117910133	ADGRV1	E21	chr5:91111417-91111918	0.007092727754717	0.3413054774664562	0.0024207868328632	[0]	0.10537996185178876	0.005992704533611256	1.0657559156417848	0.0025769137210597867	0.2922849445933583
0.04413775783032178	0.6087977358132628	0.21102179632196108	1.837472264848762	0.05343192297309161	0.562477957781557	0.33469761871473636	3.062453774747937	0.26715961486545803	3	0.6	0.6900144561503856	3	0.6	9.21120529656643	5	0.2	0.33713792366093515	ADGRV1	E7	chr5:90562258-90562759	0.0533461321907309	0.5653306842458256	0.0301582054132541	[0]	0.1561100599948594	0.005992704533611256	1.0657559156417848	0.0025769137210597867	0.2922849445933583
0.040100377351045616	0.5900927818651414	0.15131514021501302	1.3340938543849532	0.15896566410409718	0.44968750211867753	0.346050230623327	3.335234635962383	0.26494277350682865	4	0.4	0.6943112351171956	4	0.4	9.164051033683936	3	0.6	0.34678707450445745	ADGRV1	E2	chr5:90618032-90618533	0.0893071665008567	0.6771042328949275	0.0604702604655821	[0]	0.1897952172695587	0.005992704533611256	1.0657559156417848	0.0025769137210597867	0.2922849445933583
0.08456654489040372	0.5885366837447533	0.1598141639607456	1.379108122010962	0.10701773035627445	0.4461589017117348	0.34383497621669096	3.447770305027405	0.2675443258906861	4	0.4	0.7049823115984117	4	0.4	9.248209556279928	4	0.4	0.3645544475688195	ADGRV1	E3	chr5:90681109-90681610	0.0774013603624075	0.6203505178416621	0.0480159739824685	[0]	0.20876265364451885	0.005992704533611256	1.0657559156417848	0.0025769137210597867	0.2922849445933583
0.044329425543546644	0.5920161292268352	0.16075170611207465	1.3752229163431808	0.10622378112975757	0.44528473492604026	0.34097053804627514	3.4380572908579516	0.2655594528243939	4	0.4	0.7049823115984117	4	0.4	9.173936192590721	4	0.4	0.3637568863953796	ADGRV1	E1	chr5:90546942-90547443	0.0956720011837861	0.6477229432301935	0.0619689501914845	[0]	0.2022182324950299	0.005992704533611256	1.0657559156417848	0.0025769137210597867	0.2922849445933583
0.012700116820633411	0.6352132546541657	0.23710936511801867	1.2630597625924214	0.06050575726523277	0.4317857017381443	0.3348445745666198	3.157649406481053	0.3025287863261638	3	0.6	0.6978612206991286	4	0.4	9.073275372921305	5	0.2	0.43187888061555413	ADGRV1	E15	chr5:91296528-91297029	0.0159983718441903	0.6287380575853948	0.010058785237845	[-132341]	0.16619884134526228	0.005992704533611256	1.0657559156417848	0.0025769137210597867	0.2922849445933583
0.014587730448693034	0.5965108889104911	0.1561101533707705	1.359648067650403	0.05335927248828905	0.42103182363181013	0.34134261475355815	3.3991201691260073	0.2667963624414452	4	0.4	0.6733374221106616	4	0.4	8.96756150638412	5	0.2	0.36108248664235165	ADGRV1	E10	chr5:90682144-90682645	0.0273772032655061	0.5452249258714307	0.0149267336210026	[0]	0.18009908135518826	0.005992704533611256	1.0657559156417848	0.0025769137210597867	0.2922849445933583
0.008889567553997042	0.5744896470977373	0.1671321932886584	1.3220969808718308	0.05444180157351863	0.4164317530841526	0.35451369996905574	3.3052424521795767	0.27220900786759317	4	0.4	0.6890200745775186	4	0.4	8.726397983234015	5	0.2	0.37347352402943557	ADGRV1	E22	chr5:91081280-91081781	0.0015483293434838	0.506557742200997	0.0007843182164187	[0]	0.1439871263406157	0.005992704533611256	1.0657559156417848	0.0025769137210597867	0.2922849445933583
0.029340241104364357	0.60060688300832	0.16857374559043617	1.3159444334971606	0.04645150721381176	0.41267363413529873	0.34040360788060214	3.289861083742901	0.2322575360690588	3	0.4	0.6492204769968717	4	0.4	9.026168474474506	5	0.2	0.28005324094578105	ADGRV1	E6	chr5:91189921-91190422	0.0508766269764908	0.6281809539823364	0.0319597280694954	[-25735]	0.14601962153367462	0.005992704533611256	1.0657559156417848	0.0025769137210597867	0.2922849445933583
0.14867182910442361	0.6259523457983559	0.14266917589876735	1.2496056469992505	0.11242376126664891	0.40881739855264665	0.3265411419513672	3.124014117498126	0.28105940316662226	4	0.4	0.7049823115984117	4	0.4	9.296136185978153	4	0.4	0.3651917756151658	ADGRV1	E9	chr5:90598200-90598701	0.0339362828064566	0.4743811008589906	0.0160987311967889	[0]	0.18871336849017523	0.005992704533611256	1.0657559156417848	0.0025769137210597867	0.2922849445933583
0.019847919791936876	0.6156790545785706	0.2180653308068373	1.1876971487300245	0.05558418279672013	0.40360488348409307	0.3395896439586073	2.969242871825061	0.27792091398360064	3	0.6	0.6973244516902387	4	0.4	9.160448868452598	5	0.2	0.39406238942632466	ADGRV1	E24	chr5:90941302-90941803	0.0014129305832302	0.2153811681084987	0.0003043186394723	[0]	0.10385882392516578	0.005992704533611256	1.0657559156417848	0.0025769137210597867	0.2922849445933583
0.11542209759354582	0.6099063447544748	0.14633609045655935	1.222551240656911	0.10770618993029202	0.4018694128224537	0.33240417207872675	3.0563781016422773	0.26926547482573004	4	0.4	0.7032644820383579	4	0.4	9.121694819444055	4	0.4	0.3588324657487796	ADGRV1	E12	chr5:90640324-90640825	0.0379735704800232	0.3781591375416387	0.0143600526621022	[0]	0.18817646854810635	0.005992704533611256	1.0657559156417848	0.0025769137210597867	0.2922849445933583
0.01380132609046995	0.6013370767757293	0.14723912562234087	1.1966761667466421	0.11032218522812215	0.39667745676543964	0.3467133238349884	2.991690416866605	0.27580546307030535	4	0.4	0.6817621575909205	4	0.4	8.996043200498082	4	0.4	0.4034953078195601	ADGRV1	E5	chr5:90847560-90848061	0.0568490182915164	0.6146024328083515	0.0349395449447324	[0]	0.1411104348679973	0.005992704533611256	1.0657559156417848	0.0025769137210597867	0.2922849445933583
0.029726637620478842	0.6110994682187332	0.14672373279888315	1.1904423679808946	0.1066623571771265	0.39363191012677123	0.3333767456193093	2.9761059199522366	0.2666558929428162	4	0.4	0.6926252679006824	4	0.4	9.114999757827636	4	0.4	0.35714447636199	ADGRV1	E4	chr5:90631444-90631945	0.0659420021927881	0.5718606537995068	0.0377096364868163	[0]	0.17051448573671826	0.005992704533611256	1.0657559156417848	0.0025769137210597867	0.2922849445933583
0.011939011812210083	0.6452436280699514	0.14051490996982888	1.1725787828980128	0.1157881677621748	0.3898765184291959	0.3257939861460995	2.931446957245032	0.289470419405437	4	0.4	0.6908446281203627	4	0.4	9.21120529656643	4	0.4	0.3552420256311949	ADGRV1	E8	chr5:91302946-91303447	0.0394881960974419	0.6387601026865768	0.0252234841941097	[-138759]	0.15875281424429782	0.005992704533611256	1.0657559156417848	0.0025769137210597867	0.2922849445933583
0.02009917367249726	0.6137717158660769	0.14728779294318325	1.1582838484528901	0.10554127041831854	0.3854255239369073	0.3267671609994253	2.8957096211322253	0.26385317604579633	4	0.4	0.6928867854718033	4	0.4	8.998867277966703	4	0.4	0.3538948627193378	ADGRV1	E13	chr5:90709273-90709774	0.0250776269796226	0.509411441950258	0.0127748301203802	[0]	0.13751409939175452	0.005992704533611256	1.0657559156417848	0.0025769137210597867	0.2922849445933583
0.01205227286554873	0.5990212930062085	0.15753340225685755	1.1891486131257227	0.05844234137484294	0.38075533366536873	0.34837450217460664	2.972871532814307	0.2922117068742147	4	0.4	0.709481082890828	4	0.4	8.783986158517424	5	0.2	0.4408173419697111	ADGRV1	E19	chr5:90690310-90690811	0.0073486288968783	0.3341083999699378	0.0024552386427088	[0]	0.10635260836232678	0.005992704533611256	1.0657559156417848	0.0025769137210597867	0.2922849445933583
0.247431544959545	0.6487344678672108	0.1382650897568594	1.1088253569866005	0.11641555669899609	0.3732578199940425	0.3230826419178794	2.772063392466501	0.2910388917474902	4	0.4	0.6995641461927606	4	0.4	8.998719400002912	4	0.4	0.3872336199435803	ADGRV1	E17	chr5:90558393-90558894	0.0139014164711734	0.5683350413468805	0.0079006621049245	[0]	0.1504581550244876	0.005992704533611256	1.0657559156417848	0.0025769137210597867	0.2922849445933583
0.026432461943477387	0.638674455781114	0.15116781608805152	1.1494958081077773	0.06080222308535972	0.3691218565420408	0.33838746664410946	2.873739520269443	0.3040111154267986	4	0.4	0.6727259654807936	4	0.4	8.903356855841654	5	0.2	0.44283853339181434	ADGRV1	E14	chr5:91027366-91027867	0.021733586881118	0.5202889971875043	0.0113077461236644	[0]	0.18135859687044956	0.005992704533611256	1.0657559156417848	0.0025769137210597867	0.2922849445933583
0.01009308554232121	0.6454399712472041	0.1259978504587248	1.1157353024424042	0.11018794999186479	0.3678987482912437	0.314994626146812	2.78933825610601	0.27546987497966197	4	0.4	0.694148615171055	4	0.4	8.81980925575157	4	0.4	0.3518325345269121	ADGRV1	E20	chr5:90434141-90434642	0.0076648919718165	0.3180834365835336	0.0024380751794369	[94952]	0.10116138840686634	0.005992704533611256	1.0657559156417848	0.0025769137210597867	0.2922849445933583
0.0054550904314965	0.6365078993898928	0.15274442155161935	1.123557566871559	0.06159233845186414	0.36354447879668994	0.33889889089766173	2.808893917178897	0.3079616922593207	4	0.4	0.7082088046480948	4	0.4	9.099956794626358	5	0.2	0.4554481680000575	ADGRV1	E25	chr5:90894293-90894794	0.0015243344567872	0.0548477391965485	8.36062987341772e-05	[0]	0.12513902334287633	0.005992704533611256	1.0657559156417848	0.0025769137210597867	0.2922849445933583
0.008642130941152574	0.6331161147329855	0.1452777464480516	1.1422291482783204	0.056772663679454896	0.36353881793660997	0.3281428491529664	2.8555728706958012	0.28386331839727447	4	0.4	0.6722589230813603	4	0.4	8.684669207254426	5	0.2	0.37775681662698	ADGRV1	E23	chr5:90700286-90700787	0.0026065967206421	0.2252153484101104	0.000587045588604	[0]	0.11653027753039619	0.005992704533611256	1.0657559156417848	0.0025769137210597867	0.2922849445933583
0.02505969842895864	0.6375438476143089	0.14434386327364976	1.1308460120147215	0.054752374000244866	0.359612379213226	0.32329269317996767	2.8271150300368033	0.2737618700012243	4	0.4	0.6846445786284032	4	0.4	9.112668557072237	5	0.2	0.37433724736862817	ADGRV1	E11	chr5:91024597-91025098	0.0285468999168271	0.5155793662017495	0.0147181925661425	[0]	0.16828371822733326	0.005992704533611256	1.0657559156417848	0.0025769137210597867	0.2922849445933583
0.025385738350450986	0.63624520167065	0.13089755168006897	1.1023897867972	0.053069155355979225	0.3465306717459203	0.32598153318114514	2.7559744669929995	0.2653457767798961	3	0.4	0.6573932829989195	4	0.4	9.060251840900715	5	0.2	0.3821330420032135	ADGRV1	E18	chr5:90548083-90548584	0.0136764030806943	0.5595998315131566	0.0076533128596625	[0]	0.12537200235360213	0.005992704533611256	1.0657559156417848	0.0025769137210597867	0.2922849445933583
0.18067660257220258	0.656627993034466	0.129300316391161	1.087224660167619	0.05519057403597721	0.3428429925109612	0.3133719714782469	2.718061650419047	0.27595287017988607	4	0.4	0.695790220271316	4	0.4	8.908490984089969	5	0.2	0.37131080367402747	ADGRV1	E16	chr5:91280407-91280908	0.0200557664510236	0.4801226161770382	0.0096292270579011	[-116221]	0.12152361593685206	0.005992704533611256	1.0657559156417848	0.0025769137210597867	0.2922849445933583
0.2051779568195343	0.7094900868788249	0.06721323920870943	0.47139159821221266	0.07096626594230562	0.1695713883163439	0.3106850625747999	2.6646362816609406	0.32695986294569007	13	0.19230769230769232	0.6483666717510994	14	0.15384615384615385	8.492186313521549	16	0.19230769230769232	0.47152507323481696	AK1	E1	chr9:127873322-127873823	0.0864242748394324	0.027206720306925	0.0023513210732852	[0]	0.16567770991515124	0.033741532047941634	1.493527870178223	0.01102515781465605	0.3317887978130516
0.027335307989269496	0.7031274878785885	0.0635013147943644	0.4622215414349823	0.08000045945340598	0.1689560720851834	0.29419231846884897	2.605255766067742	0.3076493633234544	14	0.19230769230769232	0.6015889468523727	14	0.15384615384615385	8.680918703925926	15	0.23076923076923078	0.4603482307254739	AK1	E5	chr9:127854448-127854949	0.0078653916926161	0.0363902661691236	0.0002862236972187	[-11788]	0.1328759795676592	0.033741532047941634	1.493527870178223	0.01102515781465605	0.3317887978130516
0.08823613792657851	0.707595332869818	0.06769299473675153	0.4498168984474724	0.07264842856962467	0.16495837250593737	0.3100814524741621	2.5858482221889223	0.3280453235681002	14	0.19230769230769232	0.6848758313398602	14	0.15384615384615385	8.493075414683942	11	0.19230769230769232	0.47793339201210233	AK1	E6	chr9:127873878-127874379	0.0075258435801982	0.0165256846836934	0.0001243697179851	[0]	0.1537822422602366	0.033741532047941634	1.493527870178223	0.01102515781465605	0.3317887978130516
0.12030869618058199	0.6979500000211712	0.050606370044487925	0.4326879264843329	0.07577256780728495	0.15493492837142814	0.2916476359585765	2.5165386535610286	0.2884870015848861	17	0.15384615384615385	0.5834345890090105	16	0.15384615384615385	8.437579208857802	12	0.23076923076923078	0.4151123605146348	AK1	E7	chr9:127965400-127965901	0.0095879255981469	0.0030192091906556	2.8947953085247875e-05	[87975]	0.10255016954894916	0.033741532047941634	1.493527870178223	0.01102515781465605	0.3317887978130516
0.06486590579152107	0.7181934237346331	0.048489500025643194	0.41344741840067556	0.08581641188990262	0.15279339877189207	0.2900000341964518	2.4260658124932606	0.2893591933899833	15	0.15384615384615385	0.607639461720065	14	0.15384615384615385	8.437699351936821	13	0.2692307692307692	0.4320511687141002	AK1	E4	chr9:127942690-127943191	0.0094534641439538	0.0422210231416698	0.0003991349283908	[65265]	0.1106935102546472	0.033741532047941634	1.493527870178223	0.01102515781465605	0.3317887978130516
0.05810778088867665	0.7169044026391256	0.046551112741409786	0.4119504560863771	0.06030081304842149	0.14271334368510571	0.27818705350964157	2.406449406169487	0.28936131183559805	16	0.15384615384615385	0.5727357277883647	14	0.15384615384615385	8.388478955308234	14	0.19230769230769232	0.43899851836349274	AK1	E3	chr9:127825518-127826019	0.0307476973332897	0.0242631531801172	0.0007460360903334	[-40718]	0.14182857650235656	0.033741532047941634	1.493527870178223	0.01102515781465605	0.3317887978130516
0.08414140611886978	0.7209860104632116	0.050509814129407866	0.4138335415655147	0.038570453156912585	0.1371619696480612	0.29857886588447374	2.434418400593453	0.3100877906637484	15	0.15384615384615385	0.6041772543514327	14	0.15384615384615385	8.41830776785366	17	0.11538461538461539	0.46610641814463544	AK1	E2	chr9:127869870-127870371	0.0244340808839656	0.0386848525091816	0.0009452288151936	[0]	0.1505096683299065	0.033741532047941634	1.493527870178223	0.01102515781465605	0.3317887978130516
0.0735413073003292	0.6624856085283449	0.12605237195778535	2.3540776447274867	0.21102752382017448	0.7127999933020468	0.37239809775436356	2.9619249645343277	0.2852134294751414	3	0.3333333333333333	0.6742115525307367	2	0.6666666666666666	5.444601068732188	2	0.6666666666666666	0.3488459830810009	ANXA2	E3	chr15:60223188-60223689	0.025002279313039	0.0960634648017708	0.0024018055787521	[-123696]	0.10060858061495892	0.003126628452318916	1.0037577438354492	0.003517585464903222	0.38587837970549854
0.12104188740253448	0.6919467770423676	0.12773991632570905	1.8692470764585538	0.21584453266708464	0.5939533220784017	0.3832197489771272	2.737494495735048	0.2581135416192133	3	0.3333333333333333	0.6541012963283006	2	0.6666666666666666	6.871247325314967	2	0.6666666666666666	0.3071515857956694	ANXA2	E1	chr15:60397840-60398341	0.1112929985910094	0.1667777761572015	0.0185611988068751	[0]	0.10670248070550187	0.003126628452318916	1.0037577438354492	0.003517585464903222	0.38587837970549854
