gene	enhancer_index	global_concordance	max_regional_concordance	best_domain	best_domain_size	local_advantage	regional_specificity	regional_evidence_score	permutation_pvalue	predicted_class	permutation_qvalue	enhancer	prior_score	prior_signed_score
PTN	7	0.4842173777252949	0.4614156124759943	1	1292	-0.02280176524930061	0.29672074385411806	0.0	0.01	core_concordant	0.010526315789473684	chr7:137306034-137306535	0.0166036434651711	0.0166036434651711
PTN	8	0.2802791786136691	0.4306631463990292	1	1292	0.15038396778536012	0.3410794553833406	0.02185742804676218	0.01	core_concordant	0.010526315789473684	chr7:137296517-137297018	0.0161149104837999	0.0161149104837999
PTN	9	0.4207863938902653	0.48069694814995473	1	1292	0.05991055425968944	0.2933098280590367	0.008358061568307616	0.01	core_concordant	0.010526315789473684	chr7:137395376-137395877	0.0159957458888109	0.0159957458888109
PTN	10	0.3874295432124583	0.4999987527698406	1	1292	0.11256920955738231	0.29826081694884937	0.01661074032375815	0.01	core_concordant	0.010526315789473684	chr7:137209343-137209844	0.0158693117538702	0.0158693117538702
PTN	11	0.40996710293978655	0.4527813349359501	1	1292	0.04281423199616352	0.34670423874380163	0.00665028217759496	0.01	core_concordant	0.010526315789473684	chr7:137434935-137435436	0.0139079438520221	0.0139079438520221
PTN	12	0.3314859089511006	0.4380600217126832	1	1292	0.10657411276158263	0.3220549359940559	0.0148771435736125	0.01	core_concordant	0.010526315789473684	chr7:137276117-137276618	0.0107466467296698	0.0107466467296698
PTN	13	0.4045414643115303	0.42123379047655757	1	1292	0.01669232616502725	0.28482056063453165	0.0019815984301130704	0.01	core_concordant	0.010526315789473684	chr7:137354280-137354781	0.010158411171051	0.010158411171051
PTN	14	0.38263633804202724	0.4008548784747088	1	1292	0.018218540432681563	0.2737008007854679	0.0019777940706809057	0.01	core_concordant	0.010526315789473684	chr7:137316571-137317072	0.0100295939984393	0.0100295939984393
PTN	15	0.20086874407785116	0.35125735623198134	1	1292	0.15038861215413019	0.276701391841725	0.014462919594152862	0.01	core_concordant	0.010526315789473684	chr7:137453367-137453868	0.0089797345781729	0.0089797345781729
PTN	16	0.37999118789196534	0.3939747614753631	1	1292	0.013983573583397746	0.2811660934415976	0.0015326880397875638	0.01	core_concordant	0.010526315789473684	chr7:137313261-137313762	0.0087459287521964	0.0087459287521964
PTN	17	0.37815914535893097	0.3754382983193433	1	1292	-0.0027208470395876927	0.21319074399377883	0.0	0.01	core_concordant	0.010526315789473684	chr7:137315034-137315535	0.008423426554193	0.008423426554193
PTN	18	0.43621721847103245	0.44702654300255795	1	1292	0.0108093245315255	0.3401793085222238	0.0016264623302470148	0.01	core_concordant	0.010526315789473684	chr7:137340542-137341043	0.0070300112240021	0.0070300112240021
PTN	19	0.2856151150068987	0.32133531676461863	1	1292	0.03572020175771995	0.23178915044319154	0.0026325080937410774	0.01	core_concordant	0.010526315789473684	chr7:137342883-137343384	0.0069073597883129	0.0069073597883129
MAFA	0	0.30926707513481777	0.33648552902994855	0	1292	0.02721845389513078	0.2987852495777752	0.0027042656858855775	0.01	core_concordant	0.011764705882352941	chr8:143425133-143425634	0.0241502477705382	0.0241502477705382
MAFA	1	0.3087552177381025	0.3382225907647957	0	1292	0.029467373026693222	0.29645787284024	0.0029198959869029375	0.01	core_concordant	0.011764705882352941	chr8:143463849-143464350	0.0223221914272882	0.0223221914272882
MAFA	2	0.266713667322164	0.2819298507608632	1	1292	0.015216183438699182	0.23261387962366364	0.0009861495519607859	0.01	core_concordant	0.011764705882352941	chr8:143467050-143467551	0.0219152863573616	0.0219152863573616
MAFA	3	0.3193415582869563	0.35573190449711367	0	1292	0.036390346210157354	0.3058224976955268	0.003912359874871133	0.01	core_concordant	0.011764705882352941	chr8:143424564-143425065	0.0178973600109728	0.0178973600109728
MAFA	4	0.2761085016429605	0.29014126227876796	0	1292	0.01403276063580744	0.2527433120333611	0.0010169337152687002	0.01	core_concordant	0.011764705882352941	chr8:143531950-143532451	0.0149608439249248	0.0149608439249248
MAFA	5	0.2917258682717399	0.3075160754291859	0	1292	0.015790207157446	0.2506353183235631	0.0012027026868953652	0.01	core_concordant	0.011764705882352941	chr8:143510798-143511299	0.0145595124017243	0.0145595124017243
MAFA	6	0.31617161481904305	0.35963215404492743	0	1292	0.04346053922588439	0.31301684255889317	0.0048348353786376985	0.01	core_concordant	0.011764705882352941	chr8:143482933-143483434	0.0134902791796116	0.0134902791796116
MAFA	7	0.09968510087153856	0.2239924355126697	0	1292	0.12430733464113114	0.20002338154801821	0.005503908836968018	0.01	regional_candidate	0.011764705882352941	chr8:143383526-143384027	0.0132071525016849	0.0132071525016849
MAFA	8	0.10021384578637321	0.22370447110649805	0	1292	0.12349062532012484	0.1800208824383764	0.004914642145521358	0.01	unsupported	0.011764705882352941	chr8:143430583-143431084	0.0103892220395039	0.0103892220395039
MAFA	9	0.20575776672212318	0.28207556147087565	0	1292	0.07631779474875247	0.2727283569459191	0.005802056189436916	0.01	core_concordant	0.011764705882352941	chr8:143385824-143386325	0.0079589649841362	0.0079589649841362
MAFA	10	0.27818738993534453	0.28271083196338753	1	1292	0.004523442028043001	0.2535366863325879	0.00032041485881157517	0.01	core_concordant	0.011764705882352941	chr8:143493469-143493970	0.0070854506988055	0.0070854506988055
MAFA	11	0.1373598836268015	0.1983074585620431	1	1292	0.06094757493524161	0.19225569147402194	0.002296333938732871	0.01	unsupported	0.011764705882352941	chr8:143421207-143421708	0.0070537120238119	0.0070537120238119
MAFA	12	0.21819860488866583	0.311213457261782	0	1292	0.09301485237311619	0.2693122116895363	0.00770419162060965	0.01	core_concordant	0.011764705882352941	chr8:143500529-143501030	0.006828073256438	0.006828073256438
MAFA	13	0.07998074229641412	0.21618452885159395	0	1292	0.13620378655517984	0.21213457511476114	0.006172848396139582	0.01	regional_candidate	0.011764705882352941	chr8:143512517-143513018	0.0058429846224573	0.0058429846224573
MAFA	14	0.2312849141772933	0.2999612982382513	0	1292	0.068676384060958	0.22016776303392321	0.00448215360089994	0.01	core_concordant	0.011764705882352941	chr8:143477073-143477574	0.0056796728870786	0.0056796728870786
MAFA	15	0.03198492852883765	0.10198616311680622	0	1292	0.07000123458796857	0.11250085564804028	0.0007674652499870149	0.04	unsupported	0.044444444444444446	chr8:143569087-143569588	0.0047338175446274	0.0047338175446274
MAFA	16	0.058671986614355257	0.06967891103701326	0	1292	0.011006924422658007	0.030965412200177962	2.1499039159234756e-05	0.09	unsupported	0.09473684210526315	chr8:143281489-143281990	0.0029195179982677	0.0029195179982677
MAFA	17	0.09438189544510492	0.23219831536838656	0	1292	0.13781641992328164	0.20737827817512983	0.006558184843653405	0.01	regional_candidate	0.011764705882352941	chr8:143489400-143489901	0.0026087652528184	0.0026087652528184
MAFA	18	0.11579647789847367	0.20920313517010747	1	1292	0.0934066572716338	0.18829729806907375	0.0036362226492857815	0.01	unsupported	0.011764705882352941	chr8:143516762-143517263	0.0019750338930745	0.0019750338930745
MAFA	19	0.02501909107492837	0.05717300449002541	0	1292	0.03215391341509704	0.06554573446405346	8.193664934467518e-05	0.32	unsupported	0.32	chr8:143368485-143368986	0.0014727628971235	0.0014727628971235
EGFR	0	0.16547094470974438	0.2266589387183269	2	1254	0.06118799400858252	0.10652308028803233	0.0014599673483876266	0.01	unsupported	0.011764705882352941	chr7:55091503-55092004	0.0230880318888685	0.0230880318888685
EGFR	1	0.19220595593702952	0.2822291224957483	1	1292	0.09002316655871875	0.16848838774944572	0.004230448822135754	0.01	unsupported	0.011764705882352941	chr7:55180253-55180754	0.0211799229945481	0.0211799229945481
EGFR	2	0.1749010808980205	0.23254169864317287	1	1292	0.05764061774515236	0.11562675776383617	0.0015316099371898528	0.01	unsupported	0.011764705882352941	chr7:55018740-55019241	0.0196789350867324	0.0196789350867324
EGFR	3	0.2960233428918973	0.3735856677182471	1	1292	0.07756232482634978	0.15094826378032872	0.004322445309511751	0.01	core_concordant	0.011764705882352941	chr7:55110582-55111083	0.0185862642798342	0.0185862642798342
EGFR	4	0.23849066772624228	0.3221059039417508	1	1292	0.08361523621550854	0.13696019022553485	0.003645346513084965	0.01	core_concordant	0.011764705882352941	chr7:54997058-54997559	0.0169905863730357	0.0169905863730357
EGFR	5	0.34292622087689256	0.4226333353452408	2	1254	0.07970711446834822	0.14583238704783702	0.004854842904344361	0.01	core_concordant	0.011764705882352941	chr7:54955736-54956237	0.0165188617660232	0.0165188617660232
EGFR	6	0.23502848847252547	0.304952164104842	1	1292	0.06992367563231652	0.1512019114925592	0.0031862042390130396	0.01	core_concordant	0.011764705882352941	chr7:55005293-55005794	0.0153785278339799	0.0153785278339799
EGFR	7	0.20327453202955145	0.3445697520313531	1	1292	0.14129522000180164	0.23159275578343524	0.011142687511536619	0.01	core_concordant	0.011764705882352941	chr7:54888372-54888873	0.010359321366366	0.010359321366366
EGFR	8	0.17869647640363986	0.31561583776955754	1	1292	0.13691936136591767	0.21103770835326352	0.009012475053302806	0.01	regional_candidate	0.011764705882352941	chr7:55048364-55048865	0.0089806984585942	0.0089806984585942
EGFR	9	0.2106547338289541	0.33383439150272226	1	1292	0.12317965767376815	0.18559292062364058	0.007542092158929026	0.01	core_concordant	0.011764705882352941	chr7:55237025-55237526	0.0071209651340761	0.0071209651340761
EGFR	10	0.12759962912938283	0.16876235476417284	0	1292	0.04116272563479001	0.09069940475235594	0.0006226507249044936	0.01	unsupported	0.011764705882352941	chr7:55133796-55134297	0.0070315810968543	0.0070315810968543
EGFR	11	0.15858605386860733	0.29140247928822005	1	1292	0.13281642541961272	0.20839172878609608	0.007970505539225884	0.01	regional_candidate	0.011764705882352941	chr7:55212830-55213331	0.0070211436087777	0.0070211436087777
EGFR	12	0.3337387633184064	0.41132005747272143	1	1292	0.07758129415431503	0.13875105752967004	0.004375559259262734	0.01	core_concordant	0.011764705882352941	chr7:55044218-55044719	0.0057185116455368	0.0057185116455368
EGFR	13	0.18058723255907314	0.2844046992080414	1	1292	0.10381746664896827	0.1449629134416206	0.0042298451062413155	0.01	unsupported	0.011764705882352941	chr7:55177581-55178082	0.0056368644379761	0.0056368644379761
EGFR	14	0.1595560852464974	0.21214371651621694	1	1292	0.05258763126971955	0.11067431910927324	0.0012201718494673935	0.01	unsupported	0.011764705882352941	chr7:55189303-55189804	0.0056236435430122	0.0056236435430122
EGFR	15	0.07971307125531987	0.14669210706119032	1	1292	0.06697903580587045	0.11176975293308533	0.001085251236684371	0.01	unsupported	0.011764705882352941	chr7:55254721-55255222	0.0034348835896915	0.0034348835896915
EGFR	16	0.056294016124844526	0.11269702232747085	0	1292	0.056403006202626324	0.06343654992182426	0.0003718688762816069	0.07	unsupported	0.07777777777777778	chr7:55245111-55245612	0.003232094320789	0.003232094320789
EGFR	17	0.00402918782430987	0.048546344776676735	2	1254	0.04451715695236687	0.04009287975420258	5.458731808010476e-05	0.37	unsupported	0.37	chr7:55098949-55099450	0.0027222715348202	0.0027222715348202
EGFR	18	0.04216294814750362	0.0815591841046051	1	1292	0.039396235957101476	0.05071118026083414	0.00014750480471871784	0.09	unsupported	0.09473684210526315	chr7:55171119-55171620	0.0026747488937866	0.0026747488937866
EGFR	19	0.20929926376501307	0.3158107150851363	1	1292	0.10651145132012324	0.17244820222731688	0.005732475337660764	0.01	core_concordant	0.011764705882352941	chr7:54881367-54881868	0.0024433839574123	0.0024433839574123
FABP7	0	0.27052379843871777	0.3154033229427904	4	1292	0.04487952450407262	0.2675808385135736	0.0036929560364387997	0.01	core_concordant	0.025	chr6:122779280-122779781	0.0365149558320415	0.0365149558320415
FABP7	1	0.3036004818145024	0.3387271901064974	4	1292	0.03512670829199499	0.24595307084420195	0.002853279910702744	0.01	core_concordant	0.025	chr6:122785735-122786236	0.0264246865558304	0.0264246865558304
FABP7	2	0.17692183200919154	0.2087065435467435	4	1292	0.03178471153755197	0.18468660333504272	0.0011761452719522712	0.02	unsupported	0.04	chr6:122789247-122789748	0.0262858158642612	0.0262858158642612
FABP7	3	0.00836803842355043	0.09313294178282289	2	1254	0.08476490335927246	0.06727237960272285	0.0004172735262940096	0.15	unsupported	0.21428571428571427	chr6:122869378-122869879	0.0210765668665543	-0.0210765668665543
FABP7	4	0.24376124257087378	0.29847601378317395	4	1292	0.05471477121230017	0.2738683473642965	0.0043607428796360245	0.01	core_concordant	0.025	chr6:122824998-122825499	0.0171476813465317	0.0171476813465317
FABP7	5	0.1980759201452963	0.20203510231999247	4	1292	0.00395918217469618	0.1505379800130419	0.00011559781749998867	0.02	unsupported	0.04	chr6:122833127-122833628	0.0111529029960837	0.0111529029960837
FABP7	6	0.18246780107356933	0.2029269579840894	1	1292	0.020459156910520082	0.15222559160716573	0.0005639359560330898	0.07	unsupported	0.1076923076923077	chr6:122753077-122753578	0.0103652789707792	0.0103652789707792
FABP7	7	0.18198585641748943	0.26667492168083107	4	1292	0.08468906526334163	0.2469061164897293	0.0054368328344977	0.01	regional_candidate	0.025	chr6:122789759-122790260	0.0094258280631833	0.0094258280631833
FABP7	8	0.1414813449476422	0.23406492966641324	1	1292	0.09258358471877104	0.2177893079534846	0.004601628034298961	0.01	unsupported	0.025	chr6:122839431-122839932	0.0063941392546278	0.0063941392546278
FABP7	9	0.12281558925782846	0.2880793484249022	4	1292	0.16526375916707373	0.28866761009712366	0.013399618249789923	0.01	regional_candidate	0.025	chr6:122735665-122736166	0.0040960992099522	0.0040960992099522
FABP7	10	-0.05991154838415564	0.05949212288871297	4	1292	0.1194036712728686	0.072471263093398	0.00022522730203252916	0.45	unsupported	0.5625	chr6:122878672-122879173	0.003661898807287	-0.003661898807287
FABP7	11	0.024449403317996374	0.11808465641815317	4	1292	0.0936352531001568	0.1102824738046129	0.0011528691359368086	0.03	unsupported	0.05454545454545454	chr6:122730744-122731245	0.0031509146244542	0.0031509146244542
FABP7	12	0.16402912888532295	0.2910806495082753	4	1292	0.12705152062295233	0.25935633677068826	0.009351788618201844	0.01	regional_candidate	0.025	chr6:122861497-122861998	0.002563822298679	0.002563822298679
FABP7	13	0.13586454077042717	0.22859519657776076	4	1292	0.09273065580733358	0.22839806445986593	0.004720494179950198	0.01	unsupported	0.025	chr6:122859663-122860164	0.0014058943877191	0.0014058943877191
FABP7	14	-0.09191983733110769	0.017832790883661808	5	1254	0.1097526282147695	0.0819626745236662	3.386580931795264e-05	0.71	unsupported	0.7888888888888889	chr6:122681563-122682064	0.0012634422187898	-0.0012634422187898
FABP7	15	-0.04275334751498981	0.10157035759284945	4	1292	0.14432370510783926	0.1361953525673629	0.0013043728663360136	0.26	unsupported	0.3466666666666667	chr6:122838251-122838752	0.000895906750263	-0.000895906750263
FABP7	16	-0.0021952651134560827	0.17145659334516944	4	1292	0.17365185845862552	0.15858055986124675	0.004328077332552641	0.05	unsupported	0.08333333333333333	chr6:122868178-122868679	0.0004430855776045	-0.0004430855776045
FABP7	17	-0.036418332220393305	0.03212385125297795	1	1292	0.06854218347337127	0.060123104747204455	2.6476278241827597e-05	0.76	unsupported	0.7999999999999999	chr6:122818800-122819301	0.0004163118241952	-0.0004163118241952
FABP7	18	-0.08774458412290922	-0.016043243369310522	5	1254	0.0717013407535987	0.03613501683670817	0.0	1.0	unsupported	1.0	chr6:122819540-122820041	0.0003310587722869	-0.0003310587722869
FABP7	19	-0.05257098857421289	0.04782828109712534	5	1254	0.10039926967133823	0.08178984157335363	0.00013399659599391944	0.56	unsupported	0.6588235294117648	chr6:122862268-122862769	0.0002889952513114	-0.0002889952513114
TTYH1	0	0.28085840511012383	0.2960582068583801	4	1292	0.015199801748256248	0.2409447637497871	0.001067576825630825	0.01	core_concordant	0.015384615384615385	chr19:54430772-54431273	0.0450385300559477	0.0450385300559477
TTYH1	1	0.29079387385411526	0.29591014865145954	4	1292	0.005116274797344278	0.23808814031026854	0.00035490989097534416	0.01	core_concordant	0.015384615384615385	chr19:54420944-54421445	0.0423963844583591	0.0423963844583591
TTYH1	2	0.28405094437872475	0.28467573603566965	4	1292	0.0006247916569449008	0.20979044981473818	3.6739902995932845e-05	0.01	core_concordant	0.015384615384615385	chr19:54439361-54439862	0.0407327970202587	0.0407327970202587
TTYH1	3	0.30874343681484084	0.3149678340332678	4	1292	0.006224397218426936	0.23269011064761674	0.00044916721294046896	0.01	core_concordant	0.015384615384615385	chr19:54435892-54436393	0.036979716305219	0.036979716305219
TTYH1	4	0.2865329284964387	0.3004092182527254	4	1292	0.013876289756286686	0.23192189161220322	0.0009519080006116858	0.01	core_concordant	0.015384615384615385	chr19:54429865-54430366	0.0361338935343031	0.0361338935343031
TTYH1	5	0.29538002229818994	0.28879528386260195	1	1292	-0.006584738435587989	0.20438637827214606	0.0	0.01	core_concordant	0.015384615384615385	chr19:54420265-54420766	0.0351534063329138	0.0351534063329138
TTYH1	6	0.2778240018204066	0.2989227855882769	4	1292	0.021098783767870277	0.2374317399390687	0.001474422108581454	0.01	core_concordant	0.015384615384615385	chr19:54388205-54388706	0.0341667581866359	0.0341667581866359
TTYH1	7	0.29367703324157673	0.32547104787112224	4	1292	0.03179401462954551	0.2655796389606473	0.0027059459990867287	0.01	core_concordant	0.015384615384615385	chr19:54398857-54399358	0.0333647563742648	0.0333647563742648
TTYH1	8	0.16339133585085092	0.25581189417235195	4	1292	0.09242055832150103	0.2503569325580167	0.005827946555043925	0.01	regional_candidate	0.015384615384615385	chr19:54415143-54415644	0.0279213246148968	0.0279213246148968
TTYH1	9	0.20969690270347208	0.23381616634447264	1	1292	0.02411926364100056	0.21807452314951747	0.0012109051578455515	0.01	core_concordant	0.015384615384615385	chr19:54418092-54418593	0.0217524242085662	0.0217524242085662
TTYH1	10	0.2099886822635321	0.23395991529398238	1	1292	0.02397123303045029	0.20389511875226082	0.0011259141456270918	0.01	core_concordant	0.015384615384615385	chr19:54462928-54463429	0.0123712002590264	0.0123712002590264
